Peak1,Peak2,coaccess
chr1-47365848-47367045,chr1-29104320-29105760,0.8196964186789932
chr1-47365848-47367045,chr3-29003805-29004106,0.3370033993443055
chr1-47365848-47367045,chr2-41131083-41131557,0.5950558541900541
chr1-47365848-47367045,chr1-37532022-37533742,0.7757354411858955
chr1-47365848-47367045,chr1-22689432-22690923,0.33213835059988284
chr1-47365848-47367045,chr5-36119150-36120661,0.6431027756165288
chr1-47365848-47367045,chr2-44545615-44546525,0.5876090515396446
chr2-7238795-7240617,chr5-48226729-48227270,0.8052696490861446
chr2-7238795-7240617,chr5-41345400-41346910,0.3404777518007278
chr2-7238795-7240617,chr2-36055276-36056900,0.5704517622674488
chr2-7238795-7240617,chr2-1691757-1693556,0.8210081798365854
chr2-7238795-7240617,chr1-21073266-21074158,0.3792995280749486
chr2-7238795-7240617,chr4-24025010-24026003,0.8914309326950169
chr2-7238795-7240617,chr3-32354977-32355231,0.5059945081784355
chr2-7238795-7240617,chr4-25755666-25757628,0.3321047140164683
chr2-7238795-7240617,chr1-23708377-23710050,0.8752103824277198
chr2-7238795-7240617,chr1-29104320-29105760,0.5480959920382394
chr2-7238795-7240617,chr5-11047595-11047966,0.5757334398603804
chr2-7238795-7240617,chr3-29003805-29004106,0.5225293620539105
chr2-7238795-7240617,chr2-41131083-41131557,0.7056961790426426
chr2-7238795-7240617,chr5-38639184-38639713,0.34482954613639893
chr5-48226729-48227270,chr5-41345400-41346910,0.5272654739630657
chr5-48226729-48227270,chr3-16732903-16733712,0.6421913263152217
chr5-48226729-48227270,chr4-24025010-24026003,0.6460861400698783
chr5-48226729-48227270,chr3-14283692-14284373,0.8746400391908167
chr5-48226729-48227270,chr1-23708377-23710050,0.6142122301243151
chr5-48226729-48227270,chr1-29104320-29105760,0.386456026322095
chr5-48226729-48227270,chr5-4875754-4877593,0.7133876547535999
chr5-48226729-48227270,chr5-11047595-11047966,0.3470476830306794
chr5-48226729-48227270,chr2-41131083-41131557,0.8154736532073716
chr5-48226729-48227270,chr3-15143385-15144073,0.8369385267301324
chr5-48226729-48227270,chr1-38367702-38368882,0.46550842576850593
chr5-41345400-41346910,chr3-16732903-16733712,0.5756470446535207
chr5-41345400-41346910,chr5-39457098-39458617,0.6614480196699688
chr5-41345400-41346910,chr4-25755666-25757628,0.5742336441111282
chr5-41345400-41346910,chr5-3721864-3722776,0.8274150233621309
chr5-41345400-41346910,chr1-29104320-29105760,0.545574135286372
chr5-41345400-41346910,chr5-46334458-46335474,0.46062431959220057
chr5-41345400-41346910,chr5-21515189-21516364,0.5022857660834285
chr3-16732903-16733712,chr4-35780908-35781928,0.43615231582097236
chr3-16732903-16733712,chr2-36055276-36056900,0.48509443325812895
chr3-16732903-16733712,chr2-1691757-1693556,0.504286731771593
chr3-16732903-16733712,chr4-24025010-24026003,0.7350494912958487
chr3-16732903-16733712,chr5-39457098-39458617,0.5977403019272057
chr3-16732903-16733712,chr5-19409209-19410980,0.7964416348330758
chr3-16732903-16733712,chr4-20545578-20546735,0.8329602936605509
chr3-16732903-16733712,chr5-4875754-4877593,0.4942120688035888
chr3-16732903-16733712,chr2-29160024-29161286,0.8650198597568881
chr3-16732903-16733712,chr3-29356738-29358459,0.5547389788004117
chr3-16732903-16733712,chr5-46334458-46335474,0.3402174296989367
chr3-16732903-16733712,chr5-38639184-38639713,0.49029390537780515
chr3-16732903-16733712,chr4-46745469-46747284,0.32148658068291996
chr3-16732903-16733712,chr3-42601684-42602988,0.7042910156562999
chr3-16732903-16733712,chr5-21515189-21516364,0.32772816098842167
chr3-16732903-16733712,chr3-15143385-15144073,0.3412400174463674
chr4-35780908-35781928,chr2-36055276-36056900,0.6019140501815397
chr4-35780908-35781928,chr2-35954715-35955616,0.8447622739480463
chr4-35780908-35781928,chr3-40787171-40788507,0.6965918709553173
chr4-35780908-35781928,chr3-32354977-32355231,0.8965090864307041
chr4-35780908-35781928,chr1-23708377-23710050,0.5622908789038372
chr4-35780908-35781928,chr1-29104320-29105760,0.8885730500316402
chr4-35780908-35781928,chr5-11047595-11047966,0.5022123418567974
chr4-35780908-35781928,chr3-29003805-29004106,0.4119069827149737
chr4-35780908-35781928,chr2-41131083-41131557,0.6665021295678
chr4-35780908-35781928,chr5-46334458-46335474,0.8710367466333795
chr4-35780908-35781928,chr1-37532022-37533742,0.8003884298534227
chr4-35780908-35781928,chr3-42601684-42602988,0.7692428067211616
chr4-35780908-35781928,chr5-3035848-3036930,0.3422675194242499
chr2-36055276-36056900,chr2-44092987-44094573,0.890143208015854
chr2-36055276-36056900,chr5-39457098-39458617,0.5779486609622622
chr2-36055276-36056900,chr5-19409209-19410980,0.6370591247126288
chr2-36055276-36056900,chr1-23708377-23710050,0.6767718686850054
chr2-36055276-36056900,chr5-4875754-4877593,0.5877932847035424
chr2-36055276-36056900,chr4-46745469-46747284,0.83341598323706
chr2-36055276-36056900,chr1-22689432-22690923,0.4918189016800918
chr2-36055276-36056900,chr3-15143385-15144073,0.6358537353337521
chr2-35954715-35955616,chr2-1691757-1693556,0.8028265017907283
chr2-35954715-35955616,chr4-24025010-24026003,0.40749643317649625
chr2-35954715-35955616,chr3-40787171-40788507,0.7578037310941832
chr2-35954715-35955616,chr5-19409209-19410980,0.31099796276787245
chr2-35954715-35955616,chr4-25755666-25757628,0.7349098088482806
chr2-35954715-35955616,chr5-46334458-46335474,0.4262303660059111
chr2-35954715-35955616,chr3-42601684-42602988,0.498515667922569
chr2-35954715-35955616,chr5-21515189-21516364,0.8890451818292684
chr2-35954715-35955616,chr1-22689432-22690923,0.889739995377897
chr2-35954715-35955616,chr5-36119150-36120661,0.3912092332901694
chr2-35954715-35955616,chr1-38367702-38368882,0.883876982326018
chr2-35954715-35955616,chr5-3035848-3036930,0.615242770614749
chr2-1691757-1693556,chr3-40787171-40788507,0.8133004445990077
chr2-1691757-1693556,chr3-32354977-32355231,0.827342032108122
chr2-1691757-1693556,chr4-25755666-25757628,0.49047001383483135
chr2-1691757-1693556,chr1-23708377-23710050,0.5875862356890271
chr2-1691757-1693556,chr5-3721864-3722776,0.447227504305436
chr2-1691757-1693556,chr5-4875754-4877593,0.7172204707204273
chr2-1691757-1693556,chr2-29160024-29161286,0.42743902008730705
chr2-1691757-1693556,chr3-29356738-29358459,0.5809787803743984
chr2-1691757-1693556,chr5-11047595-11047966,0.36396752315733827
chr2-1691757-1693556,chr2-41131083-41131557,0.5312905084578161
chr2-1691757-1693556,chr1-38367702-38368882,0.3761025939781365
chr2-1691757-1693556,chr2-2524102-2524636,0.7311094401413509
chr2-44092987-44094573,chr3-32354977-32355231,0.4394969520018979
chr2-44092987-44094573,chr4-20545578-20546735,0.32657592202722074
chr2-44092987-44094573,chr2-29160024-29161286,0.5176073376721464
chr2-44092987-44094573,chr3-29003805-29004106,0.6768317745699945
chr2-44092987-44094573,chr5-21515189-21516364,0.3860966385811258
chr2-44092987-44094573,chr2-44545615-44546525,0.7206266098390777
chr2-44092987-44094573,chr2-2524102-2524636,0.445687273324114
chr2-44092987-44094573,chr5-3035848-3036930,0.7704618006878734
chr1-21073266-21074158,chr4-25755666-25757628,0.8621868631264791
chr1-21073266-21074158,chr3-29003805-29004106,0.4598239106780849
chr1-21073266-21074158,chr4-46745469-46747284,0.6462155456524626
chr1-21073266-21074158,chr3-15143385-15144073,0.8166846999466493
chr4-24025010-24026003,chr5-19409209-19410980,0.44810713658273815
chr4-24025010-24026003,chr5-38639184-38639713,0.5872673418324279
chr4-24025010-24026003,chr4-46745469-46747284,0.8748055928883363
chr4-24025010-24026003,chr1-38367702-38368882,0.613240470698639
chr5-39457098-39458617,chr3-40787171-40788507,0.3382046041459589
chr5-39457098-39458617,chr5-19409209-19410980,0.5691841744964892
chr5-39457098-39458617,chr1-23708377-23710050,0.6218673708171263
chr5-39457098-39458617,chr5-3721864-3722776,0.699138381902842
chr5-39457098-39458617,chr5-11047595-11047966,0.3001976313034743
chr5-39457098-39458617,chr1-22689432-22690923,0.8705139549959025
chr5-39457098-39458617,chr3-15143385-15144073,0.41564360512637344
chr5-39457098-39458617,chr5-36119150-36120661,0.6302227920220542
chr5-39457098-39458617,chr1-38367702-38368882,0.3724981813669692
chr5-39457098-39458617,chr2-2524102-2524636,0.6992363357898469
chr3-40787171-40788507,chr3-2059622-2060565,0.5653801448881877
chr3-40787171-40788507,chr3-32354977-32355231,0.8111420871547101
chr3-40787171-40788507,chr5-19409209-19410980,0.5827789870698525
chr3-40787171-40788507,chr5-3721864-3722776,0.31854862043410404
chr3-40787171-40788507,chr5-4875754-4877593,0.7991070684615853
chr3-40787171-40788507,chr3-29003805-29004106,0.40258556552538866
chr3-40787171-40788507,chr2-41131083-41131557,0.7447055193700807
chr3-40787171-40788507,chr5-46334458-46335474,0.6982604961071825
chr3-40787171-40788507,chr3-42601684-42602988,0.45193084543872764
chr3-40787171-40788507,chr3-15143385-15144073,0.8715772190677471
chr3-40787171-40788507,chr2-2524102-2524636,0.4814719583603383
chr3-2059622-2060565,chr5-19409209-19410980,0.5921710020529604
chr3-2059622-2060565,chr4-25755666-25757628,0.818167982536453
chr3-2059622-2060565,chr1-23708377-23710050,0.49828199086577063
chr3-2059622-2060565,chr1-29104320-29105760,0.8049351242165887
chr3-2059622-2060565,chr2-29160024-29161286,0.5166467187262576
chr3-2059622-2060565,chr1-22689432-22690923,0.7209705000496658
chr3-2059622-2060565,chr5-36119150-36120661,0.32075372223827653
chr3-2059622-2060565,chr5-3035848-3036930,0.7928990434198523
chr3-32354977-32355231,chr1-23708377-23710050,0.7522528665377239
chr3-32354977-32355231,chr3-29003805-29004106,0.6793420815273513
chr3-32354977-32355231,chr3-42601684-42602988,0.4131358275227419
chr3-32354977-32355231,chr3-15143385-15144073,0.792087586534368
chr5-19409209-19410980,chr4-20545578-20546735,0.35186822461756273
chr5-19409209-19410980,chr3-14283692-14284373,0.6192814393405377
chr5-19409209-19410980,chr1-23708377-23710050,0.8706981276213477
chr5-19409209-19410980,chr5-3721864-3722776,0.8001788371955583
chr5-19409209-19410980,chr5-4875754-4877593,0.7264457085724356
chr5-19409209-19410980,chr5-46334458-46335474,0.5385182497763943
chr5-19409209-19410980,chr1-37532022-37533742,0.3516499176145623
chr5-19409209-19410980,chr3-42601684-42602988,0.8489398092360569
chr5-19409209-19410980,chr5-21515189-21516364,0.4186117445417819
chr5-19409209-19410980,chr1-22689432-22690923,0.4736810962979977
chr4-25755666-25757628,chr4-20545578-20546735,0.5601761916466111
chr4-25755666-25757628,chr3-29003805-29004106,0.5960693297960387
chr4-25755666-25757628,chr5-46334458-46335474,0.6268657846953591
chr4-25755666-25757628,chr3-42601684-42602988,0.6239900729672441
chr4-25755666-25757628,chr5-36119150-36120661,0.7581436517062783
chr4-25755666-25757628,chr1-38367702-38368882,0.8836700224064871
chr4-20545578-20546735,chr5-4875754-4877593,0.8392479722953181
chr4-20545578-20546735,chr3-29003805-29004106,0.5193140768484961
chr4-20545578-20546735,chr1-37532022-37533742,0.4323253069137232
chr4-20545578-20546735,chr3-42601684-42602988,0.37749290406661856
chr4-20545578-20546735,chr1-22689432-22690923,0.5477888249306272
chr4-20545578-20546735,chr3-15143385-15144073,0.8741897403169743
chr4-20545578-20546735,chr1-38367702-38368882,0.8140552194968698
chr4-20545578-20546735,chr5-3035848-3036930,0.3919568629886584
chr3-14283692-14284373,chr5-38639184-38639713,0.6432840896655492
chr3-14283692-14284373,chr3-42601684-42602988,0.7169989799106544
chr3-14283692-14284373,chr1-22689432-22690923,0.558760981829578
chr3-14283692-14284373,chr2-2524102-2524636,0.8015922508138211
chr1-23708377-23710050,chr1-29104320-29105760,0.3314463607701159
chr1-23708377-23710050,chr2-29160024-29161286,0.7055690638347949
chr1-23708377-23710050,chr3-29356738-29358459,0.8838390366196087
chr1-23708377-23710050,chr5-36119150-36120661,0.8787983632652023
chr5-3721864-3722776,chr2-29160024-29161286,0.6026632062634274
chr5-3721864-3722776,chr3-29356738-29358459,0.3493644748497567
chr5-3721864-3722776,chr5-11047595-11047966,0.45570225126069275
chr5-3721864-3722776,chr1-37532022-37533742,0.774648725426838
chr5-3721864-3722776,chr5-21515189-21516364,0.3030609925414492
chr5-3721864-3722776,chr2-44545615-44546525,0.38937091635354854
chr5-3721864-3722776,chr1-38367702-38368882,0.628274776572093
chr5-3721864-3722776,chr2-2524102-2524636,0.4234074116019204
chr1-29104320-29105760,chr5-4875754-4877593,0.8851454294498029
chr1-29104320-29105760,chr3-29356738-29358459,0.5017021079737096
chr1-29104320-29105760,chr5-11047595-11047966,0.8570394330554185
chr1-29104320-29105760,chr5-38639184-38639713,0.8775878891322111
chr1-29104320-29105760,chr3-42601684-42602988,0.5859891164497356
chr1-29104320-29105760,chr3-15143385-15144073,0.7998895782592474
chr1-29104320-29105760,chr1-38367702-38368882,0.6809861478916729
chr1-29104320-29105760,chr2-2524102-2524636,0.8983666271985897
chr1-29104320-29105760,chr5-3035848-3036930,0.33507264659644787
chr5-4875754-4877593,chr3-29003805-29004106,0.5182474297696172
chr5-4875754-4877593,chr1-37532022-37533742,0.6022347755724589
chr5-4875754-4877593,chr5-36119150-36120661,0.6887772955510383
chr5-4875754-4877593,chr1-38367702-38368882,0.7869434788466849
chr5-4875754-4877593,chr5-3035848-3036930,0.44769427194018485
chr2-29160024-29161286,chr3-29356738-29358459,0.6068027032164394
chr2-29160024-29161286,chr5-46334458-46335474,0.6998275862016546
chr2-29160024-29161286,chr3-42601684-42602988,0.4613395276888215
chr2-29160024-29161286,chr5-21515189-21516364,0.44490164061212173
chr2-29160024-29161286,chr2-44545615-44546525,0.4008669700355798
chr3-29356738-29358459,chr3-29003805-29004106,0.7549883281890946
chr3-29356738-29358459,chr5-46334458-46335474,0.4686433908450253
chr3-29356738-29358459,chr1-37532022-37533742,0.7538050122685178
chr3-29356738-29358459,chr3-42601684-42602988,0.8773136808536481
chr3-29356738-29358459,chr1-22689432-22690923,0.4448742071892605
chr3-29356738-29358459,chr5-3035848-3036930,0.7221089322071974
chr5-11047595-11047966,chr2-41131083-41131557,0.8912312854238351
chr5-11047595-11047966,chr5-46334458-46335474,0.35176535838522555
chr5-11047595-11047966,chr5-21515189-21516364,0.891647520756049
chr5-11047595-11047966,chr5-36119150-36120661,0.5698540438120407
chr5-11047595-11047966,chr2-2524102-2524636,0.35679011900459934
chr3-29003805-29004106,chr4-46745469-46747284,0.7821021634146783
chr3-29003805-29004106,chr2-44545615-44546525,0.5174925556313386
chr3-29003805-29004106,chr2-2524102-2524636,0.7182633373265748
chr2-41131083-41131557,chr5-46334458-46335474,0.378196761171134
chr2-41131083-41131557,chr3-15143385-15144073,0.8924609596269906
chr2-41131083-41131557,chr2-44545615-44546525,0.38281809082910084
chr5-46334458-46335474,chr4-46745469-46747284,0.6306966718117949
chr5-46334458-46335474,chr5-36119150-36120661,0.8941017679806083
chr5-46334458-46335474,chr1-38367702-38368882,0.6549153954033635
chr5-38639184-38639713,chr3-15143385-15144073,0.6591852396643003
chr1-37532022-37533742,chr4-46745469-46747284,0.3318803164748876
chr1-37532022-37533742,chr3-15143385-15144073,0.5281271605555229
chr1-37532022-37533742,chr5-36119150-36120661,0.47528248977411264
chr1-37532022-37533742,chr2-44545615-44546525,0.606453309871823
chr4-46745469-46747284,chr1-22689432-22690923,0.3397842287771369
chr4-46745469-46747284,chr3-15143385-15144073,0.4104122898868868
chr4-46745469-46747284,chr5-3035848-3036930,0.812907281886827
chr3-42601684-42602988,chr5-21515189-21516364,0.47057335011481577
chr3-42601684-42602988,chr3-15143385-15144073,0.4547998701279057
chr3-42601684-42602988,chr1-38367702-38368882,0.6724909787052697
chr5-21515189-21516364,chr3-15143385-15144073,0.6926143956739944
chr5-21515189-21516364,chr5-36119150-36120661,0.48858072344005565
chr5-21515189-21516364,chr2-2524102-2524636,0.7401914749227652
chr1-22689432-22690923,chr3-15143385-15144073,0.7744380097008494
chr1-22689432-22690923,chr5-36119150-36120661,0.8777121889177539
chr3-15143385-15144073,chr5-36119150-36120661,0.37307052811005914
chr2-44545615-44546525,chr5-3035848-3036930,0.8483894302506758
chr4-1070640-1070935,chr3-24101383-24103026,0.08593183843073557
chr1-24458350-24458550,chr3-46238927-46239597,0.05188870494910308
chr3-20009001-20009431,chr2-18691444-18693283,0.19088912904079194
chr1-23419480-23421283,chr5-3035848-3036930,0.1563269498702203
chr2-36974996-36975237,chr1-24458350-24458550,-0.0724933985743664
chr3-4612600-4613272,chr4-27873516-27873845,-0.04865080269333982
chr3-48044083-48045812,chr5-29709379-29710618,-0.0728895018502072
chr3-34436048-34437014,chr3-28915002-28916404,0.15962311665128473
chr5-12802429-12803419,chr2-17618153-17618886,0.023978566293171355
chr4-32738453-32740198,chr4-12718070-12718472,0.08656058817073084
chr2-23620709-23622066,chr1-26297197-26297577,0.06002703350398925
chr3-40787171-40788507,chr2-13836402-13836682,0.03815425774632156
chr4-31185054-31186579,chr4-46745469-46747284,0.1417161167351293
chr5-35817184-35817843,chr1-5294539-5295751,0.07813084341198667
chr3-1703662-1704871,chr1-5965050-5965362,-0.09145701759263511
chr4-43489277-43489925,chr2-26677235-26677747,0.00438956887167663
chr1-13460255-13461717,chr2-47756336-47757431,-0.043628059871151335
chr3-20492730-20494259,chr2-43019117-43019679,0.13921008589711262
chr2-41835801-41837580,chr3-36823474-36824143,0.0203093605597916
chr2-22808811-22809740,chr5-8583354-8584418,0.00522581848800259
chr2-17845364-17846461,chr1-14109773-14110493,0.004970721155444974
chr3-34698788-34700097,chr5-27216317-27216655,0.038790487366626075
chr2-14769205-14770392,chr2-2344027-2344958,0.04417429348147575
chr5-35817184-35817843,chr5-44368581-44368838,-0.05011132721548101
chr5-49014453-49015488,chr4-35561725-35562220,0.07039654386534791
chr1-36427853-36429219,chr1-15573458-15573733,-0.033943662197314484
chr5-10549765-10551729,chr5-21515189-21516364,0.07060480531595187
chr1-29104320-29105760,chr3-4612600-4613272,-0.004069191987269072
